"parent" "sex" "offspring" "chrom" "left" "right" "meiosis" "distance_to_next" "dodgy_chromosome"
"8118433" "M" "8M72960" 2 141562717 141657949 "8118433_8M72960" 301940 "no"
"8118433" "M" "8M72960" 2 141959889 142084318 "8118433_8M72960" 1467223 "no"
"8118433" "M" "8M72960" 2 143551541 145012179 "8118433_8M72960" NA "no"
"8118433" "M" "8M72960" 3 77965490 78198526 "8118433_8M72960" NA "no"
"8118433" "M" "8M72960" 4 13059731 13268162 "8118433_8M72960" NA "no"
"8118433" "M" "8M72960" 5 59492626 60389328 "8118433_8M72960" NA "no"
"8118433" "M" "8M72960" 7 3037388 3396106 "8118433_8M72960" 45705 "no"
"8118433" "M" "8M72960" 7 3441811 3462346 "8118433_8M72960" NA "no"
"8118433" "M" "8M72960" 8 2065157 2281299 "8118433_8M72960" 46304868 "no"
"8118433" "M" "8M72960" 8 48586167 49168684 "8118433_8M72960" NA "no"
"8118433" "M" "8M72960" 13 15165421 15481916 "8118433_8M72960" NA "no"
"8118433" "M" "8M72960" 14 2938340 3146131 "8118433_8M72960" NA "no"
"8118433" "M" "8M72960" 15 3072503 3230406 "8118433_8M72960" NA "no"
"8118433" "M" "8M72960" 18 2303631 3040589 "8118433_8M72960" NA "no"
"8118433" "M" "8M72960" 19 4478404 4797290 "8118433_8M72960" NA "no"
"8118433" "M" "8M72960" 21 1987074 2151921 "8118433_8M72960" NA "no"
"8118433" "M" "8M72961" 1 44890378 45258768 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 2 40038838 40609129 "8118433_8M72961" 100442166 "no"
"8118433" "M" "8M72961" 2 141051295 141455177 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 4 4661707 5025508 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 5 7582336 9281637 "8118433_8M72961" 16431497 "no"
"8118433" "M" "8M72961" 5 25713134 53219880 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 6 9938332 10234371 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 7 25096576 25470195 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 8 11214863 11371843 "8118433_8M72961" 37156043 "no"
"8118433" "M" "8M72961" 8 48527886 49670700 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 9 2222880 2543808 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 10 11535843 12360455 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 11 14893877 15526444 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 15 12547500 13075310 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 17 5651546 6136714 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 23 4780821 5844684 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 24 880888 2678138 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 26 1787308 3705941 "8118433_8M72961" NA "no"
"8118433" "M" "8M72961" 29 67552140 67765949 "8118433_8M72961" NA "no"
"8118433" "M" "8N05018" 1 9936644 10578799 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 2 143529616 143676111 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 3 98131378 98280692 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 4 9499705 9678271 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 7 35132985 36297773 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 9 668094 1477627 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 10 12830925 12961333 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 13 15358121 15814364 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 14 5281543 5714761 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 15 11824536 12236928 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 18 4712169 5000167 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 19 5057108 5706676 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 20 7063018 7593865 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 22 699539 2490684 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 23 3632963 4878862 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 26 1311807 3098894 "8118433_8N05018" NA "no"
"8118433" "M" "8N05018" 28 1881822 2681597 "8118433_8N05018" NA "no"
"8118435" "F" "8309191" 1 86701928 87310274 "8118435_8309191" 22316609 "no"
"8118435" "F" "8309191" 1 109626883 110010143 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 2 83571801 83803862 "8118435_8309191" 41619276 "no"
"8118435" "F" "8309191" 2 125423138 125831867 "8118435_8309191" 19986433 "no"
"8118435" "F" "8309191" 2 145818300 146696221 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 3 49604849 49672566 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 4 14481064 14762628 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 6 2499818 2640653 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 7 15193861 15615624 "8118435_8309191" 14205745 "no"
"8118435" "F" "8309191" 7 29821369 30143556 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 8 44771255 45026431 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 9 913117 2248822 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 10 19714663 20942837 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 12 18297589 19027485 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 14 268263 2120520 "8118435_8309191" 12067023 "no"
"8118435" "F" "8309191" 14 14187543 14493584 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 15 9854509 10506072 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 17 7508158 8783660 "8118435_8309191" NA "no"
"8118435" "F" "8309191" 20 11644807 11875727 "8118435_8309191" NA "no"
"8118435" "F" "8L19988" 1 82315486 82621836 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 2 2705349 8977805 "8118435_8L19988" 75862485 "no"
"8118435" "F" "8L19988" 2 84840290 85063503 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 3 1791044 1992582 "8118435_8L19988" 76195677 "no"
"8118435" "F" "8L19988" 3 78188259 78373586 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 4 38716330 38984774 "8118435_8L19988" 24202812 "no"
"8118435" "F" "8L19988" 4 63187586 63883050 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 5 23041541 23284024 "8118435_8L19988" 31305537 "no"
"8118435" "F" "8L19988" 5 54589561 54819302 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 6 4171234 4346513 "8118435_8L19988" 9282625 "no"
"8118435" "F" "8L19988" 6 13629138 13753723 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 7 10530124 10570628 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 8 22809006 23243865 "8118435_8L19988" 24593452 "no"
"8118435" "F" "8L19988" 8 47837317 47939855 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 9 11376481 11697959 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 10 4644467 4705611 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 11 12219813 12352394 "8118435_8L19988" 6215562 "no"
"8118435" "F" "8L19988" 11 18567956 19559675 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 13 11263238 11786917 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 14 7096066 7515398 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 17 5210022 5592501 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 18 3322735 3770987 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 22 1149631 2868620 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 24 1674270 2058671 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 27 3119325 3626746 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 28 486563 2444202 "8118435_8L19988" NA "no"
"8118435" "F" "8L19988" 29 45900688 46211617 "8118435_8L19988" 15904920 "no"
"8118435" "F" "8L19988" 29 62116537 62228126 "8118435_8L19988" NA "no"
"8118435" "F" "8L89391" 1 4178844 4298420 "8118435_8L89391" 40704959 "no"
"8118435" "F" "8L89391" 1 45003379 45298212 "8118435_8L89391" 62306143 "no"
"8118435" "F" "8L89391" 1 107604355 108003916 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 2 124099369 124137423 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 3 8884363 9422324 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 4 63975195 64488508 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 5 8122680 9174032 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 6 13395062 13452847 "8118435_8L89391" 15449515 "no"
"8118435" "F" "8L89391" 6 28902362 30028677 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 7 15193861 15615624 "8118435_8L89391" 15320554 "no"
"8118435" "F" "8L89391" 7 30936178 31285427 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 8 43492372 44601485 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 10 20950935 21074797 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 14 7096066 7304197 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 15 3977892 4814925 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 19 4591707 4970356 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 22 1149631 2868620 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 23 5291923 5919266 "8118435_8L89391" NA "no"
"8118435" "F" "8L89391" 29 41948113 42508547 "8118435_8L89391" NA "no"
"8118435" "F" "8M31286" 1 19791253 20140494 "8118435_8M31286" 62548114 "no"
"8118435" "F" "8M31286" 1 82688608 82874162 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 2 20780271 21046564 "8118435_8M31286" 65292470 "no"
"8118435" "F" "8M31286" 2 86339034 86439910 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 3 7284535 7428182 "8118435_8M31286" 41669418 "no"
"8118435" "F" "8M31286" 3 49097600 49231282 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 4 29228130 29518553 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 5 13737430 14012440 "8118435_8M31286" 11967524 "no"
"8118435" "F" "8M31286" 5 25979964 26017352 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 6 9092732 9158886 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 7 13469342 14372348 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 8 43492372 44601485 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 9 23531764 23814411 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 10 19226783 19713279 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 11 10140251 10341086 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 17 5790287 6142940 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 18 8787668 9032913 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 24 1674270 2058671 "8118435_8M31286" NA "no"
"8118435" "F" "8M31286" 29 58641878 58732992 "8118435_8M31286" NA "no"
"8118435" "F" "8M31496" 1 228091 1545413 "8118435_8M31496" 40417862 "no"
"8118435" "F" "8M31496" 1 41963275 42398199 "8118435_8M31496" NA "no"
"8118435" "F" "8M31496" 2 110208559 110457824 "8118435_8M31496" 31466272 "no"
"8118435" "F" "8M31496" 2 141924096 142204623 "8118435_8M31496" NA "no"
"8118435" "F" "8M31496" 3 1607961 1926627 "8118435_8M31496" 106988570 "no"
"8118435" "F" "8M31496" 3 108915197 110148531 "8118435_8M31496" NA "no"
"8118435" "F" "8M31496" 4 38509112 39066685 "8118435_8M31496" NA "no"
"8118435" "F" "8M31496" 5 7566792 9086337 "8118435_8M31496" 49450086 "no"
"8118435" "F" "8M31496" 5 58536423 60367418 "8118435_8M31496" NA "no"
"8118435" "F" "8M31496" 6 6477103 7416802 "8118435_8M31496" NA "no"
"8118435" "F" "8M31496" 7 9817190 9997315 "8118435_8M31496" NA "no"
"8118435" "F" "8M31496" 11 17745828 18463875 "8118435_8M31496" NA "no"
"8118435" "F" "8M31496" 13 8166697 9076785 "8118435_8M31496" NA "no"
"8118435" "F" "8M31496" 15 11597609 11824536 "8118435_8M31496" NA "no"
"8118435" "F" "8M31496" 19 2647532 3035549 "8118435_8M31496" NA "no"
"8118435" "F" "8M31496" 20 11964866 12986133 "8118435_8M31496" NA "no"
"8118435" "F" "8M31496" 26 1787308 3685045 "8118435_8M31496" NA "no"
"8168601" "M" "8747548" 1 110965173 111285177 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 2 19801506 19987743 "8168601_8747548" 126912764 "no"
"8168601" "M" "8747548" 2 146900507 147816218 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 4 62303324 62474201 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 7 31484069 31583573 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 8 4229880 4291390 "8168601_8747548" 37897872 "no"
"8168601" "M" "8747548" 8 42189262 42346027 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 9 297734 533356 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 10 10575846 10756180 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 11 11884224 12086969 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 12 8670528 9369256 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 13 12589847 12851360 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 14 2895102 3151541 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 17 8128910 8461638 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 19 4799525 4970356 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 22 1458925 2882018 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 23 3055407 3630055 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 26 1222381 3098894 "8168601_8747548" NA "no"
"8168601" "M" "8747548" 29 1989494 2120681 "8168601_8747548" 60777440 "no"
"8168601" "M" "8747548" 29 62898121 63090838 "8168601_8747548" NA "no"
"8168601" "M" "8747550" 1 548354 1061592 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 2 56742823 57332560 "8168601_8747550" 82746191 "no"
"8168601" "M" "8747550" 2 140078751 140125950 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 3 5684259 6032321 "8168601_8747550" 92099057 "no"
"8168601" "M" "8747550" 3 98131378 98376009 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 4 66538964 67195136 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 5 54587168 54781845 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 7 32641485 32774369 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 8 14083880 14448930 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 11 15099423 15425097 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 12 16907098 17315610 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 15 9854509 10618429 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 18 6828923 7291596 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 20 7216792 7616698 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 22 1149631 2490684 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 24 86499 1213164 "8168601_8747550" NA "no"
"8168601" "M" "8747550" 26 566141 1069529 "8168601_8747550" NA "no"
"8168601" "M" "8747553" 1 105347256 105743562 "8168601_8747553" 2856243 "no"
"8168601" "M" "8747553" 1 108599805 109328479 "8168601_8747553" NA "no"
"8168601" "M" "8747553" 3 5904174 6284422 "8168601_8747553" NA "no"
"8168601" "M" "8747553" 8 7497281 7848093 "8168601_8747553" NA "no"
"8168601" "M" "8747553" 10 19128890 19330431 "8168601_8747553" NA "no"
"8168601" "M" "8747553" 13 5321067 5426187 "8168601_8747553" NA "no"
"8168601" "M" "8747553" 15 11905572 12414127 "8168601_8747553" NA "no"
"8168601" "M" "8747553" 18 687459 1497057 "8168601_8747553" NA "no"
"8168601" "M" "8747553" 19 4154672 4281875 "8168601_8747553" NA "no"
"8168601" "M" "8747553" 22 209765 788149 "8168601_8747553" NA "no"
"8168601" "M" "8747553" 23 6284839 6894494 "8168601_8747553" NA "no"
"8168601" "M" "8747553" 29 59539588 59640630 "8168601_8747553" NA "no"
"8168601" "M" "8747813" 1 7174050 7708005 "8168601_8747813" NA "no"
"8168601" "M" "8747813" 5 33577238 52758922 "8168601_8747813" NA "no"
"8168601" "M" "8747813" 7 6695171 6857914 "8168601_8747813" 22193601 "no"
"8168601" "M" "8747813" 7 29051515 29218658 "8168601_8747813" NA "no"
"8168601" "M" "8747813" 9 8997214 9260530 "8168601_8747813" NA "no"
"8168601" "M" "8747813" 12 7484522 8264198 "8168601_8747813" NA "no"
"8168601" "M" "8747813" 13 12599687 13096167 "8168601_8747813" NA "no"
"8168601" "M" "8747813" 19 2417663 3109605 "8168601_8747813" NA "no"
"8168601" "M" "8747813" 21 4946868 5649904 "8168601_8747813" NA "no"
"8168601" "M" "8747813" 24 1316677 1595122 "8168601_8747813" NA "no"
"8168601" "M" "8800488" 1 65866680 66204736 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 2 131151664 137288077 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 3 24451224 24839393 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 4 1155103 1433564 "8168601_8800488" 66405025 "no"
"8168601" "M" "8800488" 4 67838589 70115062 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 6 16661393 17381422 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 7 35107841 36520066 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 9 8216835 8971520 "8168601_8800488" 5504358 "no"
"8168601" "M" "8800488" 9 14475878 14774853 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 10 10806171 10905944 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 11 14736155 14985509 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 12 5300023 5932931 "8168601_8800488" 10858549 "no"
"8168601" "M" "8800488" 12 16791480 17172519 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 15 3962788 4647222 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 19 7683530 9014837 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 21 1367076 2249740 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 23 3219470 3630055 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 26 566141 1080616 "8168601_8800488" NA "no"
"8168601" "M" "8800488" 29 1592609 1762522 "8168601_8800488" NA "no"
"8168601" "M" "8800490" 1 3029086 3167127 "8168601_8800490" 107186974 "no"
"8168601" "M" "8800490" 1 110354101 110722848 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 2 146253974 146696221 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 3 160465 464559 "8168601_8800490" 290052 "no"
"8168601" "M" "8800490" 3 754611 1116434 "8168601_8800490" 482375 "no"
"8168601" "M" "8800490" 3 1598809 1746588 "8168601_8800490" 593132 "no"
"8168601" "M" "8800490" 3 2339720 2412556 "8168601_8800490" 840968 "no"
"8168601" "M" "8800490" 3 3253524 3387416 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 5 7515475 8622224 "8168601_8800490" 47484195 "no"
"8168601" "M" "8800490" 5 56106419 56492741 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 6 30048364 32083150 "8168601_8800490" 283884 "no"
"8168601" "M" "8800490" 6 32367034 32515430 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 8 39974249 40078762 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 9 22903164 22929776 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 10 547071 1084858 "8168601_8800490" 69698 "no"
"8168601" "M" "8800490" 10 1154556 1208030 "8168601_8800490" 118742 "no"
"8168601" "M" "8800490" 10 1326772 2611731 "8168601_8800490" 14415751 "no"
"8168601" "M" "8800490" 10 17027482 17073718 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 11 19369210 20292627 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 15 11571831 12046355 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 18 10579298 11344940 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 19 5801967 6378861 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 20 2619839 2786374 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 26 180226 1069529 "8168601_8800490" NA "no"
"8168601" "M" "8800490" 29 39236968 39351100 "8168601_8800490" NA "no"
"8168602" "F" "8747548" 2 51203436 51352273 "8168602_8747548" NA "no"
"8168602" "F" "8747548" 5 27975845 28132379 "8168602_8747548" 28527313 "no"
"8168602" "F" "8747548" 5 56659692 57084330 "8168602_8747548" NA "no"
"8168602" "F" "8747548" 8 8184668 8876559 "8168602_8747548" NA "no"
"8168602" "F" "8747548" 9 7999094 8523770 "8168602_8747548" NA "no"
"8168602" "F" "8747548" 14 632105 2675232 "8168602_8747548" NA "no"
"8168602" "F" "8800533" 2 21906757 22343136 "8168602_8800533" 67252529 "no"
"8168602" "F" "8800533" 2 89595665 90544733 "8168602_8800533" 34975744 "no"
"8168602" "F" "8800533" 2 125520477 125774947 "8168602_8800533" 16237858 "no"
"8168602" "F" "8800533" 2 142012805 145098840 "8168602_8800533" NA "no"
"8168602" "F" "8800533" 3 5360059 7686125 "8168602_8800533" 1237079 "no"
"8168602" "F" "8800533" 3 8923204 12523946 "8168602_8800533" 1517285 "no"
"8168602" "F" "8800533" 3 14041231 14516934 "8168602_8800533" 36190386 "no"
"8168602" "F" "8800533" 3 50707320 102003295 "8168602_8800533" NA "no"
"8168602" "F" "8800533" 4 61968029 63368170 "8168602_8800533" NA "no"
"8168602" "F" "8800533" 7 15118543 27605844 "8168602_8800533" 2910293 "no"
"8168602" "F" "8800533" 7 30516137 30802061 "8168602_8800533" NA "no"
"8168602" "F" "8800533" 8 22809006 23826412 "8168602_8800533" NA "no"
"8168602" "F" "8800533" 9 18732160 21564142 "8168602_8800533" NA "no"
"8168602" "F" "8800533" 10 11503027 11648574 "8168602_8800533" NA "no"
"8168602" "F" "8800533" 12 3478975 4528943 "8168602_8800533" NA "no"
"8168602" "F" "8800533" 13 13608156 13982534 "8168602_8800533" NA "no"
"8168602" "F" "8800533" 14 8872512 9234849 "8168602_8800533" 2116978 "no"
"8168602" "F" "8800533" 14 11351827 11739791 "8168602_8800533" NA "no"
"8168602" "F" "8800533" 19 2733647 3657209 "8168602_8800533" NA "no"
"8168602" "F" "8800533" 29 17959847 19121737 "8168602_8800533" 27290996 "no"
"8168602" "F" "8800533" 29 46412733 46696373 "8168602_8800533" NA "no"
"8168605" "M" "8800529" 2 32052634 32206551 "8168605_8800529" 27307313 "no"
"8168605" "M" "8800529" 2 59513864 59622693 "8168605_8800529" 46561065 "no"
"8168605" "M" "8800529" 2 106183758 138043151 "8168605_8800529" NA "no"
"8168605" "M" "8800529" 3 109964257 110182962 "8168605_8800529" NA "no"
"8168605" "M" "8800529" 4 4300494 4499970 "8168605_8800529" 186052 "no"
"8168605" "M" "8800529" 4 4686022 4774088 "8168605_8800529" 46051570 "no"
"8168605" "M" "8800529" 4 50825658 50947625 "8168605_8800529" NA "no"
"8168605" "M" "8800529" 5 3900917 4046206 "8168605_8800529" 3438175 "no"
"8168605" "M" "8800529" 5 7484381 8731612 "8168605_8800529" NA "no"
"8168605" "M" "8800529" 6 23476831 23773503 "8168605_8800529" 4073112 "no"
"8168605" "M" "8800529" 6 27846615 28027570 "8168605_8800529" NA "no"
"8168605" "M" "8800529" 8 20234988 20383399 "8168605_8800529" NA "no"
"8168605" "M" "8800529" 10 19413551 19713279 "8168605_8800529" NA "no"
"8168605" "M" "8800529" 11 13233013 13682447 "8168605_8800529" NA "no"
"8168605" "M" "8800529" 13 2441858 2859920 "8168605_8800529" NA "no"
"8168605" "M" "8800529" 18 6828923 7043895 "8168605_8800529" NA "no"
